game_id,year,season,player,commentary
11,1909,winter,Turkey,"In this turn, Turkey's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Ank."
11,1909,winter,Austria,"In this turn, Austria's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Bud."
11,1910,spring,Turkey,"In this turn, Turkey's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Arm. It projected power by providing key support for Austria's efforts. Logistically, it executed important convoys, including moving an army from Bul to Sev."
11,1910,spring,Italy,"In this turn, Italy's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Pie."
11,1910,spring,Austria,"In this turn, Austria's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Gal."
11,1910,spring,Germany,"In this turn, Germany's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Stp (from Austria). However, its attempted attacks on Mos (from Austria) were repelled. The nation expanded into neutral territories, claiming NTH, NWG, Nwy, Por, Gas, Boh."
11,1910,spring,France,"In this turn, France's strategy involved consolidation."
11,1910,fall,Turkey,"In this turn, Turkey's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Mos (from Austria) were repelled. The nation expanded into neutral territories, claiming Ukr."
11,1910,fall,Germany,"In this turn, Germany's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Mos (from Austria). The nation expanded into neutral territories, claiming Swe, Spa. It projected power by providing key support for Austria's efforts."
11,1910,fall,Austria,"In this turn, Austria's strategy involved consolidation."
11,1910,fall,Italy,"In this turn, Italy's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming ION, LYO, MAO."
12,1901,spring,Turkey,"In this turn, Turkey's strategy involved expansion. The nation expanded into neutral territories, claiming Arm, Bul."
12,1901,spring,Italy,"In this turn, Italy's strategy involved expansion. The nation expanded into neutral territories, claiming Pie, ION."
12,1901,spring,France,"In this turn, France's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Bur."
12,1901,spring,Austria,"In this turn, Austria's strategy involved expansion. The nation expanded into neutral territories, claiming Alb, Ser."
12,1901,spring,Germany,"In this turn, Germany's strategy involved expansion. The nation expanded into neutral territories, claiming Den."
12,1901,spring,England,"In this turn, England's strategy involved expansion. The nation expanded into neutral territories, claiming NTH, Yor."
12,1901,spring,Russia,"In this turn, Russia's strategy involved expansion. The nation expanded into neutral territories, claiming Ukr, BLA, BOT."
12,1901,fall,Turkey,"In this turn, Turkey's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Sev (from Russia). The nation expanded into neutral territories, claiming AEG."
12,1901,fall,England,"In this turn, England's strategy involved expansion. The nation expanded into neutral territories, claiming Nwy. Logistically, it executed important convoys, including moving an army from Yor to Nwy."
12,1901,fall,France,"In this turn, France's strategy involved expansion. The nation expanded into neutral territories, claiming Spa."
12,1901,fall,Austria,"In this turn, Austria's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Gre."
12,1901,fall,Germany,"In this turn, Germany's strategy involved expansion. The nation expanded into neutral territories, claiming Bur, Swe, Hol."
12,1901,fall,Italy,"In this turn, Italy's strategy involved aggression, expansion. However, its attempted attacks on Tri (from Austria) were repelled. The nation expanded into neutral territories, claiming Tun, Tyr."
12,1901,fall,Russia,"In this turn, Russia's strategy involved consolidation."
12,1901,winter,Turkey,"In this turn, Turkey's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Smy, an Army in Con."
12,1901,winter,Italy,"In this turn, Italy's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Nap."
12,1901,winter,France,"In this turn, France's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Par."
12,1901,winter,Austria,"In this turn, Austria's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Tri, an Army in Bud."
12,1901,winter,Germany,"In this turn, Germany's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Mun, a Fleet in Kie."
12,1901,winter,England,"In this turn, England's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Edi."
12,1901,winter,Russia,"In this turn, Russia's strategy involved a reduction of forces. It was forced to disband units at BLA."
12,1902,spring,Turkey,"In this turn, Turkey's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Rum, EAS."
12,1902,spring,Italy,"In this turn, Italy's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Boh."
12,1902,spring,France,"In this turn, France's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Gas, Bur, MAO."
12,1902,spring,Austria,"In this turn, Austria's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Tyr."
12,1902,spring,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Bel, Den. It projected power by providing key support for Austria's efforts."
12,1902,spring,England,"In this turn, England's strategy involved aggression, consolidation. However, its attempted attacks on Stp (from Russia) were repelled. Logistically, it executed important convoys, including moving an army from Edi to Den."
12,1902,spring,Russia,"In this turn, Russia's strategy involved expansion. The nation expanded into neutral territories, claiming Lvn."
12,1902,fall,Turkey,"In this turn, Turkey's strategy involved consolidation."
12,1902,fall,Italy,"In this turn, Italy's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Apu."
12,1902,fall,France,"In this turn, France's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Pic, Por."
12,1902,fall,Austria,"In this turn, Austria's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Ven (from Italy) were repelled. The nation expanded into neutral territories, claiming ION, Gre."
